,limit_year,level2_name,special_id,degree,rank_type,view_week,view_total,level3_name,name,rank,rankall,id,spcode,level1,level3,level1_name,view_month,level2
972,三年,生物与化工大类,646,,13,5,20702,化工技术类,烟花爆竹技术与管理,451,514,gkspecial646,570211,2,165,专科（高职）,10,21
973,三年,生物与化工大类,647,,14,2,20687,化工技术类,煤化工技术,450,576,gkspecial647,570212,2,165,专科（高职）,6,21
974,三年,轻工纺织大类,648,,24,3,5860,轻化工类,高分子材料加工技术,449,904,gkspecial648,580101,2,166,专科（高职）,25,22
975,三年,轻工纺织大类,649,,26,1,4555,轻化工类,制浆造纸技术,448,981,gkspecial649,580102,2,166,专科（高职）,8,22
976,三年,轻工纺织大类,650,,23,3,6252,轻化工类,香料香精工艺,447,885,gkspecial650,580103,2,166,专科（高职）,10,22
977,三年,轻工纺织大类,651,,27,2,4346,轻化工类,表面精饰工艺,446,993,gkspecial651,580104,2,166,专科（高职）,9,22
978,三年,轻工纺织大类,652,,21,2,11265,轻化工类,家具设计与制造,445,755,gkspecial652,580105,2,166,专科（高职）,10,22
979,三年,轻工纺织大类,653,,2,4,20862,轻化工类,化妆品技术,444,313,gkspecial653,580106,2,166,专科（高职）,19,22
980,三年,轻工纺织大类,654,,14,2,20675,轻化工类,皮革加工技术,443,616,gkspecial654,580107,2,166,专科（高职）,8,22
981,三年,轻工纺织大类,655,,15,2,20671,轻化工类,皮具制作与工艺,442,630,gkspecial655,580108,2,166,专科（高职）,8,22
982,三年,轻工纺织大类,656,,32,3,1937,轻化工类,鞋类设计与工艺,441,1220,gkspecial656,580109,2,166,专科（高职）,9,22
983,三年,轻工纺织大类,657,,9,3,20692,轻化工类,乐器制造与维护,440,554,gkspecial657,580110,2,166,专科（高职）,7,22
984,三年,轻工纺织大类,658,,12,2,20690,轻化工类,陶瓷制造工艺,439,562,gkspecial658,580111,2,166,专科（高职）,7,22
985,三年,轻工纺织大类,1258,,33,1,182,轻化工类,珠宝首饰技术与管理,0,1289,gkspecial1258,580112,2,166,专科（高职）,12,22
986,三年,轻工纺织大类,659,,7,3,20704,包装类,包装工程技术,438,510,gkspecial659,580201,2,167,专科（高职）,10,22
987,三年,轻工纺织大类,660,,4,2,20739,包装类,包装策划与设计,437,425,gkspecial660,580202,2,167,专科（高职）,16,22
988,三年,轻工纺织大类,661,,17,2,20670,包装类,包装设备应用技术,436,636,gkspecial661,580203,2,167,专科（高职）,9,22
989,三年,轻工纺织大类,662,,10,2,20692,包装类,食品包装技术,435,555,gkspecial662,580204,2,167,专科（高职）,9,22
990,三年,轻工纺织大类,663,,3,3,20768,印刷类,数字图文信息技术,434,395,gkspecial663,580301,2,168,专科（高职）,22,22
991,三年,轻工纺织大类,664,,13,3,20684,印刷类,印刷设备应用技术,433,590,gkspecial664,580302,2,168,专科（高职）,6,22
992,三年,轻工纺织大类,665,,11,2,20692,印刷类,印刷媒体设计与制作,432,556,gkspecial665,580303,2,168,专科（高职）,7,22
993,三年,轻工纺织大类,666,,6,2,20715,印刷类,印刷媒体技术,431,483,gkspecial666,580304,2,168,专科（高职）,9,22
994,三年,轻工纺织大类,667,,8,2,20695,印刷类,数字印刷技术,430,535,gkspecial667,580305,2,168,专科（高职）,7,22
995,三年,轻工纺织大类,668,,25,3,4705,纺织服装类,现代纺织技术,429,965,gkspecial668,580401,2,169,专科（高职）,13,22
996,三年,轻工纺织大类,669,,30,3,2916,纺织服装类,丝绸技术,428,1125,gkspecial669,580402,2,169,专科（高职）,11,22
997,三年,轻工纺织大类,670,,22,2,7202,纺织服装类,染整技术,427,857,gkspecial670,580403,2,169,专科（高职）,7,22
998,三年,轻工纺织大类,671,,19,3,20668,纺织服装类,纺织机电技术,426,644,gkspecial671,580404,2,169,专科（高职）,6,22
999,三年,轻工纺织大类,672,,29,2,3215,纺织服装类,纺织品检验与贸易,425,1091,gkspecial672,580405,2,169,专科（高职）,8,22
1000,三年,轻工纺织大类,673,,31,2,2715,纺织服装类,纺织品设计,424,1149,gkspecial673,580406,2,169,专科（高职）,8,22
1001,三年,轻工纺织大类,674,,20,3,20666,纺织服装类,家用纺织品设计,423,649,gkspecial674,580407,2,169,专科（高职）,7,22
1002,三年,轻工纺织大类,675,,16,4,20671,纺织服装类,纺织材料与应用,422,631,gkspecial675,580408,2,169,专科（高职）,9,22
1003,三年,轻工纺织大类,676,,28,3,3792,纺织服装类,针织技术与针织服装,421,1043,gkspecial676,580409,2,169,专科（高职）,7,22
1004,三年,轻工纺织大类,677,,1,9,21026,纺织服装类,服装设计与工艺,420,243,gkspecial677,580410,2,169,专科（高职）,21,22
1005,三年,轻工纺织大类,678,,18,3,20669,纺织服装类,皮革服装制作与工艺,419,641,gkspecial678,580411,2,169,专科（高职）,9,22
1006,三年,轻工纺织大类,679,,5,3,20722,纺织服装类,服装陈列与展示设计,418,464,gkspecial679,580412,2,169,专科（高职）,12,22
1007,三年,食品药品与粮食大类,680,,20,8,2529,食品工业类,食品加工技术,417,1176,gkspecial680,590101,2,170,专科（高职）,27,23
1008,三年,食品药品与粮食大类,681,,22,3,2023,食品工业类,酿酒技术,416,1215,gkspecial681,590102,2,170,专科（高职）,14,23
1009,三年,食品药品与粮食大类,682,,1,8,21128,食品工业类,食品质量与安全,415,221,gkspecial682,590103,2,170,专科（高职）,30,23
1010,三年,食品药品与粮食大类,683,,21,2,2471,食品工业类,食品贮运与营销,414,1182,gkspecial683,590104,2,170,专科（高职）,6,23
1011,三年,食品药品与粮食大类,684,,5,4,20836,食品工业类,食品检测技术,413,329,gkspecial684,590105,2,170,专科（高职）,11,23
1012,三年,食品药品与粮食大类,685,,3,3,20926,食品工业类,食品营养与卫生,412,280,gkspecial685,590106,2,170,专科（高职）,14,23
1013,三年,食品药品与粮食大类,686,,2,8,20999,食品工业类,食品营养与检测,411,249,gkspecial686,590107,2,170,专科（高职）,27,23
1014,三年,食品药品与粮食大类,687,,9,2,20736,药品制造类,中药生产与加工,410,436,gkspecial687,590201,2,171,专科（高职）,8,23
1015,三年,食品药品与粮食大类,688,,4,4,20864,药品制造类,药品生产技术,409,311,gkspecial688,590202,2,171,专科（高职）,14,23
1016,三年,食品药品与粮食大类,689,,12,2,20679,药品制造类,兽药制药技术,408,607,gkspecial689,590203,2,171,专科（高职）,8,23
1017,三年,食品药品与粮食大类,690,,7,3,20816,药品制造类,药品质量与安全,407,347,gkspecial690,590204,2,171,专科（高职）,13,23
1018,三年,食品药品与粮食大类,691,,8,9,20772,药品制造类,制药设备应用技术,406,382,gkspecial691,590205,2,171,专科（高职）,17,23
1019,三年,食品药品与粮食大类,1302,,23,2,1721,药品制造类,化学制药技术,0,1232,gkspecial1302,590206,2,171,专科（高职）,8,23
1020,三年,食品药品与粮食大类,1303,,17,4,2677,药品制造类,生物制药技术,0,1156,gkspecial1303,590207,2,171,专科（高职）,13,23
1021,三年,食品药品与粮食大类,1304,,18,1,2572,药品制造类,中药制药技术,0,1170,gkspecial1304,590208,2,171,专科（高职）,9,23
1022,三年,食品药品与粮食大类,1305,,14,1,5239,药品制造类,药物制剂技术,0,940,gkspecial1305,590209,2,171,专科（高职）,6,23
1023,三年,食品药品与粮食大类,692,,13,3,13781,食品药品管理类,药品经营与管理,405,716,gkspecial692,590301,2,172,专科（高职）,16,23
1024,三年,食品药品与粮食大类,693,,10,2,20705,食品药品管理类,药品服务与管理,404,505,gkspecial693,590302,2,172,专科（高职）,9,23
1025,三年,食品药品与粮食大类,694,,15,3,3607,食品药品管理类,保健品开发与管理,403,1056,gkspecial694,590303,2,172,专科（高职）,9,23
1026,三年,食品药品与粮食大类,695,,6,1,20825,食品药品管理类,化妆品经营与管理,402,338,gkspecial695,590304,2,172,专科（高职）,12,23
1027,三年,食品药品与粮食大类,1256,,19,2,2560,食品药品管理类,食品药品监督管理,0,1171,gkspecial1256,590305,2,172,专科（高职）,12,23
1028,三年,食品药品与粮食大类,696,,11,1,20689,粮食工业类,粮食工程技术,401,568,gkspecial696,590401,2,173,专科（高职）,6,23
1029,三年,食品药品与粮食大类,697,,16,1,2765,粮食储检类,粮油储藏与检测技术,400,1147,gkspecial697,590501,2,174,专科（高职）,5,23
1030,三年,交通运输大类,698,,2,7,21672,铁道运输类,铁道机车,399,148,gkspecial698,600101,2,175,专科（高职）,37,24
1031,三年,交通运输大类,699,,53,2,16785,铁道运输类,铁道车辆,398,692,gkspecial699,600102,2,175,专科（高职）,17,24
1032,三年,交通运输大类,700,,12,2,20883,铁道运输类,铁道供电技术,397,297,gkspecial700,600103,2,175,专科（高职）,10,24
1033,三年,交通运输大类,701,,54,2,14907,铁道运输类,铁道工程技术,396,708,gkspecial701,600104,2,175,专科（高职）,16,24
1034,三年,交通运输大类,702,,16,2,20825,铁道运输类,铁道机械化维修技术,395,339,gkspecial702,600105,2,175,专科（高职）,8,24
1035,三年,交通运输大类,703,,7,4,20957,铁道运输类,铁道信号自动控制,394,270,gkspecial703,600106,2,175,专科（高职）,15,24
1036,三年,交通运输大类,704,,9,2,20915,铁道运输类,铁道通信与信息化技术,393,284,gkspecial704,600107,2,175,专科（高职）,12,24
1037,三年,交通运输大类,705,,55,3,12996,铁道运输类,铁道交通运营管理,392,726,gkspecial705,600108,2,175,专科（高职）,16,24
1038,三年,交通运输大类,706,,8,4,20947,铁道运输类,铁路物流管理,391,274,gkspecial706,600109,2,175,专科（高职）,15,24
1039,三年,交通运输大类,707,,20,2,20792,铁道运输类,铁路桥梁与隧道工程技术,390,365,gkspecial707,600110,2,175,专科（高职）,9,24
1040,三年,交通运输大类,708,,10,2,20908,铁道运输类,高速铁道工程技术,389,286,gkspecial708,600111,2,175,专科（高职）,12,24
1041,三年,交通运输大类,709,,4,7,21167,铁道运输类,高速铁路客运乘务,388,203,gkspecial709,600112,2,175,专科（高职）,19,24
1042,三年,交通运输大类,710,,13,4,20875,铁道运输类,动车组检修技术,387,302,gkspecial710,600113,2,175,专科（高职）,14,24
1043,,交通运输大类,8555,,67,3,90,铁道运输类,高铁综合维修技术,0,1317,gkspecial8555,600114,2,175,专科（高职）,22,24
1044,三年,交通运输大类,711,,11,6,20896,道路运输类,智能交通技术运用,386,290,gkspecial711,600201,2,176,专科（高职）,15,24
1045,三年,交通运输大类,712,,5,5,20976,道路运输类,道路桥梁工程技术,385,263,gkspecial712,600202,2,176,专科（高职）,26,24
1046,三年,交通运输大类,713,,25,2,20769,道路运输类,道路运输与路政管理,384,391,gkspecial713,600203,2,176,专科（高职）,8,24
1047,三年,交通运输大类,714,,30,3,20725,道路运输类,道路养护与管理,383,453,gkspecial714,600204,2,176,专科（高职）,9,24
1048,三年,交通运输大类,715,,61,3,4888,道路运输类,公路机械化施工技术,382,955,gkspecial715,600205,2,176,专科（高职）,7,24
1049,三年,交通运输大类,716,,23,2,20771,道路运输类,工程机械运用技术,381,386,gkspecial716,600206,2,176,专科（高职）,9,24
1050,三年,交通运输大类,717,,56,4,12053,道路运输类,交通运营管理,380,744,gkspecial717,600207,2,176,专科（高职）,11,24
1051,三年,交通运输大类,718,,36,2,20702,道路运输类,交通枢纽运营管理,379,515,gkspecial718,600208,2,176,专科（高职）,6,24
1052,三年,交通运输大类,719,,15,3,20831,道路运输类,汽车运用与维修技术,378,331,gkspecial719,600209,2,176,专科（高职）,12,24
1053,三年,交通运输大类,720,,29,3,20727,道路运输类,汽车车身维修技术,377,446,gkspecial720,600210,2,176,专科（高职）,9,24
1054,三年,交通运输大类,721,,47,2,20675,道路运输类,汽车运用安全管理,376,617,gkspecial721,600211,2,176,专科（高职）,7,24
1055,三年,交通运输大类,722,,19,2,20806,道路运输类,新能源汽车运用与维修,375,353,gkspecial722,600212,2,176,专科（高职）,8,24
1056,三年,交通运输大类,723,,52,4,19325,水上运输类,航海技术,374,674,gkspecial723,600301,2,177,专科（高职）,13,24
1057,三年,交通运输大类,724,,21,3,20775,水上运输类,国际邮轮乘务管理,373,381,gkspecial724,600302,2,177,专科（高职）,8,24
1058,三年,交通运输大类,725,,38,3,20697,水上运输类,船舶电子电气技术,372,527,gkspecial725,600303,2,177,专科（高职）,9,24
1059,三年,交通运输大类,726,,66,2,2767,水上运输类,船舶检验,371,1146,gkspecial726,600304,2,177,专科（高职）,7,24
1060,三年,交通运输大类,727,,48,2,20672,水上运输类,港口机械与自动控制,370,628,gkspecial727,600305,2,177,专科（高职）,9,24
1061,三年,交通运输大类,728,,49,2,20670,水上运输类,港口电气技术,369,637,gkspecial728,600306,2,177,专科（高职）,7,24
1062,三年,交通运输大类,729,,45,2,20683,水上运输类,港口与航道工程技术,368,592,gkspecial729,600307,2,177,专科（高职）,9,24
1063,三年,交通运输大类,730,,57,2,8920,水上运输类,港口与航运管理,367,807,gkspecial730,600308,2,177,专科（高职）,9,24
1064,三年,交通运输大类,731,,37,2,20701,水上运输类,港口物流管理,366,518,gkspecial731,600309,2,177,专科（高职）,8,24
1065,三年,交通运输大类,732,,62,2,4043,水上运输类,轮机工程技术,365,1028,gkspecial732,600310,2,177,专科（高职）,8,24
1066,三年,交通运输大类,733,,50,1,20663,水上运输类,水上救捞技术,364,659,gkspecial733,600311,2,177,专科（高职）,7,24
1067,三年,交通运输大类,734,,39,2,20696,水上运输类,水路运输与海事管理,363,532,gkspecial734,600312,2,177,专科（高职）,8,24
1068,三年,交通运输大类,735,,60,2,5304,水上运输类,集装箱运输管理,362,935,gkspecial735,600313,2,177,专科（高职）,7,24
1069,三年,交通运输大类,736,,64,8,3242,航空运输类,民航运输,361,1089,gkspecial736,600401,2,178,专科（高职）,23,24
1070,三年,交通运输大类,737,,24,2,20770,航空运输类,民航通信技术,360,389,gkspecial737,600402,2,178,专科（高职）,11,24
1071,三年,交通运输大类,738,,33,3,20721,航空运输类,定翼机驾驶技术,359,467,gkspecial738,600403,2,178,专科（高职）,10,24
1072,三年,交通运输大类,739,,27,2,20731,航空运输类,直升机驾驶技术,358,438,gkspecial739,600404,2,178,专科（高职）,9,24
1073,三年,交通运输大类,740,,3,7,21230,航空运输类,空中乘务,357,189,gkspecial740,600405,2,178,专科（高职）,35,24
